Alérgenos,Cantidad Neta:,Cantidad neta del alimento (Formato texto libre):,Código EAN Producto:,Declaración Alérgeno:,Declaración Nutricional:,Descripción de la variante de producción:,Descripción del rango de raciones:,Descripción producto,Descripción:,Dirección Proveedor:,Fecha efectiva de la variante de producción:,Instrucciones Uso:,Lista Ingredientes:,Marca:,Menciones Obligatorias:,Modo de empleo:,Nombre Alimento:,Nombre Proveedor:,Número Raciones:,Pais Origen:,Peso Neto:,Porcentaje Alcohol:,Variedad:,child_1_cat,child_2_cat,child_3_cat,child_4_cat,child_5_cat,price,product_id,root_cat
[],18 g,,08480000341761,,,,," CANELA RAMA ( TAPÓN MARRON), HACENDADO, TARRO 18 g",Hacendado Canela en rama 18 g,"C/ISAAC PERAL, 46 03660 NOVELDA (ALICANTE)",,Canela,['Canela'],Hacendado,,Conservar en lugar fresco y seco.,Canela en rama,"JESÚS NAVARRO, S.A.",,España,,,,ALIÑOS Y CONDIMENTOS,ESPECIAS,none,none,none,"100 GR: 6,67 Euros",34176,ALIMENTACION
[],70 g,,08480000341174,,,,," CANELA RAMA (TAPÓN MARRON), HACENDADO, TARRO 70 g",Hacendado Canela en rama 70 g,"C/ISAAC PERAL, 46 03660 NOVELDA (ALICANTE)",,Canela,['Canela'],Hacendado,,,Canela rama,"JESÚS NAVARRO, S.A.",,España,,,,ALIÑOS Y CONDIMENTOS,ESPECIAS,none,none,none,"100 GR: 5,00 Euros",34117,ALIMENTACION
[],27 g,,08480000341785,,,,," CAYENA (GUINDILLA) (TAPÓN MARRON), HACENDADO, TARRO 27 g",Hacendado Cayena guindillas 27 g,"C/ISAAC PERAL, 46 03660 NOVELDA (ALICANTE)",,Cayena guindillas,['Cayena guindillas'],Hacendado,,Conservar en lugar fresco y seco.,Cayena guindillas,"JESÚS NAVARRO, S.A.",,España,,,,ALIÑOS Y CONDIMENTOS,ESPECIAS,none,none,none,"100 GR: 3,52 Euros",34178,ALIMENTACION
"['trigo', 'gluten']",150 g,,08718781824402,,,,," CEBOLLA FRITA CRUJIENTE, ONION SPECIALTIES, BOTE 150 g",Cebolla Frita Crujiente 150g,"Nisseweg 8, 4416 PK Kruiningen,Holanda",,"La cebolla frita es sabrosa, crujiente y está lista para usar. Es perfecta para hamburguesas, perritos calientes, carne a la brasa o a la plancha, pero también como tropezones crujientes en ensalada, cremas, gazpachos andaluz, salsas, sopas. Pruébala como toque final en tapas y pinchos.","['Cebolla (76%)', ' aceite vegetal de palma', ' harina de trigo y sal. Contiene gluten']",.,"Cebolla (76%), aceite vegetal de palma, harina de trigo y sal. Contiene gluten",,Cebolla frita crujiente,Onion Specialities International B.V.,,,,,,ALIÑOS Y CONDIMENTOS,ESPECIAS,none,none,none,"1 KILO: 6,60 Euros",34208,ALIMENTACION
[],60 g,,08480000341389,,,,," CEBOLLA POLVO (TAPON ROJO), HACENDADO, TARRO 60 g",Hacendado Cebolla en polvo 60 g,"C/ISAAC PERAL, 46 03660 NOVELDA (ALICANTE)",,Cebolla,['Cebolla'],Hacendado,,Conservar en lugar fresco y seco.,Cebolla en polvo,"JESÚS NAVARRO, S.A.",,España,,,,ALIÑOS Y CONDIMENTOS,ESPECIAS,none,none,none,"100 GR: 1,58 Euros",34138,ALIMENTACION
[],42 g,,08480000341228,,,,," CLAVO GRANO (TAPÓN MARRON), HACENDADO, TARRO 42 g",Hacendado Clavo en grano 42 g,"C/ISAAC PERAL, 46 03660 NOVELDA (ALICANTE)",,Clavo,['Clavo'],Hacendado,,Conservar en lugar fresco y seco.,Clavo en grano,"JESÚS NAVARRO, S.A.",,España,,,,ALIÑOS Y CONDIMENTOS,ESPECIAS,none,none,none,"100 GR: 2,62 Euros",34122,ALIMENTACION
[],35 g,,08480000341082,,,,," COLORANTE ALIMENTARIO SOBRES, HACENDADO, CAJA 35 g",Hacendado Colorante alimentario 35 g,"C/ISAAC PERAL, 46 03660 NOVELDA (ALICANTE)",,E-102: puede tener efectos negativos sobre la actividad y la atención de los niños.,"['Harina de maíz', ' colorante (tartracina E-102', ' 20%) y sal.']",Hacendado,"Harina de maíz, colorante (tartracina E-102, 20%) y sal.",Conservar en lugar fresco y seco.,Colorante alimentario,"JESÚS NAVARRO, S.A.",,España,,,,ALIÑOS Y CONDIMENTOS,ESPECIAS,none,none,none,"100 GR: 2,86 Euros",34108,ALIMENTACION
[],85 g,,08480000341822,,,,," COLORANTE ALIMENTARIO (TAPON NARANJA), HACENDADO, TARRO 85 g",Hacendado Colorante alimentario 85 g,"C/ISAAC PERAL, 46 03660 NOVELDA (ALICANTE)",,E-102: puede tener efectos negativos sobre la actividad y la atención de los niños.,"['Harina de maíz', ' colorante (tartracina E-102', ' 14%) y sal.']",Hacendado,"Harina de maíz, colorante (tartracina E-102, 14%) y sal.",Conservar en lugar fresco y seco.,Colorante alimentario,"JESÚS NAVARRO, S.A.",,España,,,,ALIÑOS Y CONDIMENTOS,ESPECIAS,none,none,none,"100 GR: 0,69 Euros",34182,ALIMENTACION
"['gluten', 'mostaza']",56 g,,08480000341211,,,,," COMINO GRANO (TAPÓN MARRON), HACENDADO, TARRO 56 g",Hacendado Comino en grano 56 g,"C/ISAAC PERAL, 46 03660 NOVELDA (ALICANTE)",,Cominos. Contiene trazas de gluten y de mostaza.,['Cominos. Contiene trazas de gluten y de mostaza.'],Hacendado,,Conservar en lugar fresco y seco.,Comino en grano,"JESÚS NAVARRO, S.A.",,España,,,,ALIÑOS Y CONDIMENTOS,ESPECIAS,none,none,none,"100 GR: 1,43 Euros",34121,ALIMENTACION
[],600 g,,08480000173317,,,,," KETCHUP LIGHT, HACENDADO, BOTE 600 g",Ketchup light 600 gr. (40 % menos azúcares),Crta. De Calahorra km. 1 26560 Autol (La Rioja),,Contiene un 40% menos de azúcares respecto a un ketchup normal. Contiene un 30% menos de calorías respecto a un ketchup normal.,"['Tomate', ' vinagre de alcohol', ' azúcar', ' almidón de maíz', ' sal', ' mezcla de edulcorante (dextrosa y edulcorantes -ciclamato sódico y sacarina sódica-)', ' fructosa', ' conservadores (sorbato potásico y benzoato sódico)', ' especias', ' antioxidante (ácido ascórbico) y acidulante (ácido cítrico).']",Hacendado,"Tomate, vinagre de alcohol, azúcar, almidón de maíz, sal, mezcla de edulcorante (dextrosa y edulcorantes -ciclamato sódico y sacarina sódica-), fructosa, conservadores (sorbato potásico y benzoato sódico), especias, antioxidante (ácido ascórbico) y acidulante (ácido cítrico).","Una vez abierto, conservar en el frigorífico, se recomienda consumirlo antes de 1 mes",ketchup light (40% menos azúcares),Conservas el Cidacos S.A.,,,,,,ALIÑOS Y CONDIMENTOS,KETCHUP / MOSTAZA,none,none,none,"1 KILO: 1,67 Euros",17331,ALIMENTACION
['apio'],240 g,12 x 20 gr.,08480000173546,,,,," KETCHUP MONODOSIS, HACENDADO, SOBRES PACK 12 x 20 g - 240 g",Ketchup (12 sobres individuales) 240 gr.,Crta. De Calahorra km. 1 26560 Autol (La Rioja),,,"['Tomate', ' azúcar', ' vinagre de alcohol', ' almidón de maíz', ' sal', ' conservadores (sorbato potásico y benzoato sódico) y especias (contiene apio).']",Hacendado,,,Ketchup,Conservas el Cidacos S.A.,,,,,,ALIÑOS Y CONDIMENTOS,KETCHUP / MOSTAZA,none,none,none,"1 KILO: 3,54 Euros",17354,ALIMENTACION
[],450 g,,04006824990967,,,"100 % ingredientes naturales. De 20 tomates madurados al sol por 450g botella. Sin gluten, conservantes o potenciadores del sabor.",," KETCHUP, DEVELEY, BOTE 450 g",Develey Tomato Ketchup 450g,82001 Unterhaching,,,,DEVELEY,"['100 % ingredientes naturales. De 20 tomates madurados al sol por 450g botella. Sin gluten', ' conservantes o potenciadores del sabor.']",,Salsa de tomate,Develey Senf & Feinkost GmbH,,Polonia,,,,ALIÑOS Y CONDIMENTOS,KETCHUP / MOSTAZA,none,none,none,"1 KILO: 3,00 Euros",17388,ALIMENTACION
['apio'],600 g,,08480000173539,,,,," KETCHUP, HACENDADO, BOTE 600 g",Ketchup 600 gr.,Crta. De Calahorra km. 1 26560 Autol (La Rioja),,"Tomate, azúcar, vinagre de alcohol, almidón de maíz, sal, conservadores (sorbato potásico y benzoato sódico) y especias (contiene apio).","['Tomate', ' azúcar', ' vinagre de alcohol', ' almidón de maíz', ' sal', ' conservadores (sorbato potásico y benzoato sódico) y especias (contiene apio).']",Hacendado,,Una vez abierto conservar en el frigorífico. Se recomienda consumirlo antes de 1 mes.,Ketchup,Conservas el Cidacos S.A.,,,,,,ALIÑOS Y CONDIMENTOS,KETCHUP / MOSTAZA,none,none,none,"1 KILO: 1,42 Euros",17353,ALIMENTACION
"['apio', 'Contiene apio']",570 g,,00000087157239,,,,," KETCHUP, HEINZ, BOTE 570 g",Heinz salsa ketchup plastico  570 g,"Ctra. Rincón de Soto-Corella km 2,8. 26540 Alfaro (La Rioja)",,"Tomates (148g por 100g de Tomato Ketchup), vinagre de alcohol, azúcar, sal, extractos de especia y hierba aromática (contiene apio), especias. Contiene apio","['Tomates (148g por 100g de Tomato Ketchup)', ' vinagre de alcohol', ' azúcar', ' sal', ' extractos de especia y hierba aromática (contiene apio)', ' especias. Contiene apio']",Heinz,,"Una vez abierto conservar en frigorífico, agitar antes de usar",Tomato Ketchup,H.J. Heinz Foods Spain S.L.,,,,,,ALIÑOS Y CONDIMENTOS,KETCHUP / MOSTAZA,none,none,none,"1 KILO: 4,19 Euros",17339,ALIMENTACION
[],203 g,,03563490016403,,,Variante,," MOSTAZA A LA ANTIGUA CON GRANITOS, MEDIJON, TARRO 200 g",Mostaza Grains Antigua 200 Gr GL,F-21410 Fleurey-sur-Ouche,,,"['Ingredientes: Agua', ' SEMILLAS DE MOSTAZA', ' vinagre de alcohol', ' sal', ' azúcares', ' especias', ' acidulante (ácido cítrico)', ' conservante (METABISULFITO DE POTASIO).']",MEDIJON,Sin gluten,Consumir preferentemente antes de: ver en el tarro. Después de abrir conservar 3 meses en el frigorífico.,Mostaza a la antigua,Reine de Dijon SAS,,Francia,,,,ALIÑOS Y CONDIMENTOS,KETCHUP / MOSTAZA,none,none,none,"1 KILO: 5,50 Euros",17229,ALIMENTACION
,192 ML,,03563490016403,,,"La mostaza es un producto natural. De una cosecha de semillas a otra, las características del producto final, como el color o el picante, pueden variar.",40 cucharillas aprox.," MOSTAZA A LA ANTIGUA CON GRANITOS, MEDIJON, TARRO 200 g",Mostaza Antigua Medijon 200g,1 Rue de Combets - 21410 Fleurey Sur Ouche - France,,Consérvese en lugar fresco y seco. Una vez abierto conservar 3 meses en el frigorífico.,"Agua, semillas de mostaza, vinagre de alcohol, sal, azúcares, especias, acidulante (ácido cítrico), conservante (metabisulfito de potasio).",Medijon,,,,"Reine de Dijon, SAS",,,,,,ALIÑOS Y CONDIMENTOS,KETCHUP / MOSTAZA,none,none,none,"1 KILO: 5,50 Euros",17229,ALIMENTACION
[],200 g,,03563490016397,,,Variante,," MOSTAZA DIJON, MEDIJON, TARRO 200 g",Mout Dijon 200 GR GL,F-21410 Fleurey-sur-Ouche,,,"['Ingredientes: Agua', ' SEMILLAS DE MOSTAZA', ' vinagre de alcohol', ' sal', ' acidulante (ácido cítrico)', ' conservante (METABISULFITO DE POTASIO).']",MEDIJON,Sin gluten,Consumir preferentemente antes de: ver en el tarro. Después de abrir conservar 3 meses en el frigorífico.,Mostaza fuerte de Dijon,Reine de Dijon SAS,,Francia,,,,ALIÑOS Y CONDIMENTOS,KETCHUP / MOSTAZA,none,none,none,"1 KILO: 4,95 Euros",17228,ALIMENTACION
,186 ML,,03563490016397,,,"La mostaza es un producto natural. De una cosecha de semillas a otra, las características del producto final, como el color o el picante, pueden variar.",40 cucharillas aprox.," MOSTAZA DIJON, MEDIJON, TARRO 200 g",Mostaza de Dijon Medijon 200g,1 Rue de Combets - 21410 Fleurey Sur Ouche - France,,Consérvese en lugar fresco y seco. Una vez abierto conservar 3 meses en el frigorífico.,"Agua, semillas de mostaza, vinagre de alcohol, sal, acidulante (ácido cítrico), conservante (metabisulfito de potasio).",Medijon,,,,"Reine de Dijon, SAS",,,,,,ALIÑOS Y CONDIMENTOS,KETCHUP / MOSTAZA,none,none,none,"1 KILO: 4,95 Euros",17228,ALIMENTACION
['mostaza'],330 g,,08480000173119,,,,," MOSTAZA DULCE, HACENDADO, BOTE 330 g",Mostaza dulce 330 gr.,Crta. De Calahorra km. 1 26560 Autol (La Rioja),,"Agua, azúcar, vinagre de alcohol, mostaza, sal, almidón de maíz, especia y colorante (caramelo).","['Agua', ' azúcar', ' vinagre de alcohol', ' mostaza', ' sal', ' almidón de maíz', ' especia y colorante (caramelo).']",Hacendado,,,Mostaza dulce,Conservas el Cidacos S.A.,,,,,,ALIÑOS Y CONDIMENTOS,KETCHUP / MOSTAZA,none,none,none,"1 KILO: 2,42 Euros",17311,ALIMENTACION
['mostaza'],340 g,,08480000173836,,,,," MOSTAZA, HACENDADO, BOTE 340 g",Mostaza 340 gr.,Crta. De Calahorra km. 1 26560 Autol (La Rioja),,"Agua, vinagre de alcohol, mostaza, azúcar, miel, sal, jarabe de glucosa, almidón de maíz, especias, aromas y colorante (caramelo).","['Agua', ' vinagre de alcohol', ' mostaza', ' azúcar', ' miel', ' sal', ' jarabe de glucosa', ' almidón de maíz', ' especias', ' aromas y colorante (caramelo).']",Hacendado,,,Mostaza,Conservas el Cidacos S.A.,,,,,,ALIÑOS Y CONDIMENTOS,KETCHUP / MOSTAZA,none,none,none,"1 KILO: 2,06 Euros",17383,ALIMENTACION
['huevo'],180 ML,,08410422005026,,,,," ALLIOLI ESTILO CASERO, CHOVI, MORTERO 180 cc",ALLIOLI CHOVI BOTE 180 ML,P.I.Font de Mussa. 46450 Benifaió (Valencia),,"Aceite de girasol 81%, huevo 8%, ajo 6%, sal, jugo de limón concentrado y conservador: sorbato potásico.","['Aceite de girasol 81%', ' huevo 8%', ' ajo 6%', ' sal', ' jugo de limón concentrado y conservador: sorbato potásico.']",Chovi,,,Allioli,Chovi. S.L.,,,,,,ALIÑOS Y CONDIMENTOS,MAYONESAS / ALLIOLI,none,none,none,"1 LITRO: 5,50 Euros",17150,ALIMENTACION
['huevo'],200 ML,,08480000171726,,,Conservar refrigerado entre 2 y 8 grados.,," ALLIOLI ESTILO CASERO, HACENDADO, TARRINA 190 g",TARRINA ALLIOLI HACENDADO 200ML,"P.I.Font de Mussa, 46450 Benifaió (Valencia)",,"Aceite vegetal* 79%, huevo 8%, ajo 6%, sal, zumo de limón concentrado, aceite de girasol, estabilizante: goma xantana y conservador sorbato potásico.","['Aceite vegetal* 79%', ' huevo 8%', ' ajo 6%', ' sal', ' zumo de limón concentrado', ' aceite de girasol', ' estabilizante: goma xantana y conservador sorbato potásico.']",Hacendado,,,Allioli,Chovi. S.L.U.,,España,,,,ALIÑOS Y CONDIMENTOS,MAYONESAS / ALLIOLI,none,none,none,"1 KILO: 4,11 Euros",17172,ALIMENTACION
['huevo'],160 ML,,08480000171733,,,Conservar refrigerado entre 2 y 8 grados.,," ALLIOLI MONODOSIS, HACENDADO, SOBRES PACK 8 u - 160 g",BOLSA ALLIOLI HACENDADO SOBRE 20 ML X 8 UDS,"P.I.Font de Mussa, 46450 Benifaió (Valencia)",,"Aceite vegetal* 79%, huevo 8%, ajo 6%, sal, zumo de limón concentrado, aceite de girasol, estabilizante: goma xantana y conservador sorbato potásico.","['Aceite vegetal* 79%', ' huevo 8%', ' ajo 6%', ' sal', ' zumo de limón concentrado', ' aceite de girasol', ' estabilizante: goma xantana y conservador sorbato potásico.']",Hacendado,,,Allioli,Chovi. S.L.U.,,España,,,,ALIÑOS Y CONDIMENTOS,MAYONESAS / ALLIOLI,none,none,none,"1 LITRO: 7,50 Euros",17173,ALIMENTACION
['huevo'],60 g,,08410422111062,,,Conservar entre 2 y 8°C,," ALLIOLI, CHOVI, SOBRE 60 g",ALLIOLI CHOVI SOBRE 60 G,"P.I.Font de Mussa, 46450 Benifaió (Valencia)",,"Aceite vegetal*, huevo, ajo 6%, sal, jugo de limón concentrado, conservador: sorbato potásico","['Aceite vegetal*', ' huevo', ' ajo 6%', ' sal', ' jugo de limón concentrado', ' conservador: sorbato potásico']",Chovi,,,Allioli,Chovi. S.L.U.,,España,,,,ALIÑOS Y CONDIMENTOS,MAYONESAS / ALLIOLI,none,none,none,"100 GR: 0,73 Euros",17059,ALIMENTACION
['huevo'],0.211 KG,,08480000171818,,,"Una vez abierto, guardar en frigorífico y consumir antes de un mes",," ALLIOLI, HACENDADO, TARRO 225 g",TARRO ALLIOLI 225ML HACENDADO,P.I.Font de Mussa. 46450 Benifaió (Valencia),,"Aceite vegetal* 76%, agua, ajo 6%, yema de huevo 1%, sal, aceite de girasol, estabilizante goma xantana, colorante betacaroteno y conservador sorbato potásico.","['Aceite vegetal* 76%', ' agua', ' ajo 6%', ' yema de huevo 1%', ' sal', ' aceite de girasol', ' estabilizante goma xantana', ' colorante betacaroteno y conservador sorbato potásico.']",Hacendado,,,Allioli,Chovi. S.L.,,,,,,ALIÑOS Y CONDIMENTOS,MAYONESAS / ALLIOLI,none,none,none,"1 LITRO: 4,00 Euros",17181,ALIMENTACION
['yema de huevo'],700 ML,,08480000170828,,,,," MAYONESA, HACENDADO, TARRO ( BOCA ANCHA ) 700 cc",Mayonesa 700 ml.,Crta. De Calahorra km. 1 26560 Autol (La Rioja),,"Aceite de girasol (64%), agua, yema de huevo pasteurizada (5%), azúcar, vinagre de vino, almidón de maíz, sal, concentrado de limón (0,2%), acidulante (ácido láctico), conservador (sorbato potásico), colorante (extracto de pimentón) y antioxidante (E-385).","['Aceite de girasol (64%)', ' agua', ' yema de huevo pasteurizada (5%)', ' azúcar', ' vinagre de vino', ' almidón de maíz', ' sal', ' concentrado de limón (0', '2%)', ' acidulante (ácido láctico)', ' conservador (sorbato potásico)', ' colorante (extracto de pimentón) y antioxidante (E-385).']",Hacendado,,,Mayonesa,Conservas el Cidacos S.A.,,,,,,ALIÑOS Y CONDIMENTOS,MAYONESAS / ALLIOLI,none,none,none,"1 KILO: 1,93 Euros",17082,ALIMENTACION
['yema de huevo'],560 ML,,08480000170859,,,,," MAYONESA, HACENDADO, BOTE 560 g",Mayonesa 560 ml.,Crta. De Calahorra km. 1 26560 Autol (La Rioja),,"Aceite de girasol (64%), agua, yema de huevo (5%), azúcar, vinagre de vino, almidón de maíz, sal, concentrado de limón (0,2%), acidulante (ácido láctico), conservador (sorbato potásico), colorante (extracto de pimentón) y antioxidante (E-385).","['Aceite de girasol (64%)', ' agua', ' yema de huevo (5%)', ' azúcar', ' vinagre de vino', ' almidón de maíz', ' sal', ' concentrado de limón (0', '2%)', ' acidulante (ácido láctico)', ' conservador (sorbato potásico)', ' colorante (extracto de pimentón) y antioxidante (E-385).']",Hacendado,,,Mayonesa,Conservas el Cidacos S.A.,,,,,,ALIÑOS Y CONDIMENTOS,MAYONESAS / ALLIOLI,none,none,none,"1 LITRO: 2,50 Euros",17085,ALIMENTACION
['yema de huevo'],240 ML,12 x 20 ml.,08480000170965,,,,," MAYONESA, HACENDADO, SOBRES PACK 12 x 20 g - 240 g",Mayonesa (12 sobres individuales) 240 ml.,Crta. De Calahorra km. 1 26560 Autol (La Rioja),,"Aceite de girasol (64%), agua, yema de huevo (5%), azúcar, vinagre de vino, almidón de maíz, sal, concentrado de limón (0,2%), acidulante (ácido láctico), conservador (sorbato potásico), colorante (extracto de pimentón) y antioxidante (E-385).","['Aceite de girasol (64%)', ' agua', ' yema de huevo (5%)', ' azúcar', ' vinagre de vino', ' almidón de maíz', ' sal', ' concentrado de limón (0', '2%)', ' acidulante (ácido láctico)', ' conservador (sorbato potásico)', ' colorante (extracto de pimentón) y antioxidante (E-385).']",Hacendado,,,Mayonesa,Conservas el Cidacos S.A.,,,,,,ALIÑOS Y CONDIMENTOS,MAYONESAS / ALLIOLI,none,none,none,"1 LITRO: 4,17 Euros",17096,ALIMENTACION
['yema de huevo'],300 ML,,08480000170095,,,,," MAYONESA, HACENDADO, TARRO 300 cc",Mayonesa  300 ml.,Crta. De Calahorra km. 1 26560 Autol (La Rioja),,"Aceite de girasol (64%), agua, yema de huevo (5%), azúcar, vinagre de vino, almidón de maíz, sal, concentrado de limón (0,2%), acidulante (ácido láctico), conservador (sorbato potásico), colorante (extracto de pimentón) y antioxidante (E-385).","['Aceite de girasol (64%)', ' agua', ' yema de huevo (5%)', ' azúcar', ' vinagre de vino', ' almidón de maíz', ' sal', ' concentrado de limón (0', '2%)', ' acidulante (ácido láctico)', ' conservador (sorbato potásico)', ' colorante (extracto de pimentón) y antioxidante (E-385).']",Hacendado,,"Una vez abierto, conservar refrigerado (entre 2ºC y 6ºC) y para apreciar mejor sus cualidades de sabor, se recomienda consumirlo antes de 1 mes.",Mayonesa,Conservas el Cidacos S.A.,,,,,,ALIÑOS Y CONDIMENTOS,MAYONESAS / ALLIOLI,none,none,none,"1 LITRO: 2,50 Euros",17009,ALIMENTACION
[],475 ML,,08712566298297,,,20160227,," MAYONESA, HELLMANN'S, TARRO 475 g",Hellmann's mayonesa vidrio 475ml," Unilever España S.A.C/ Tecnología, 1908840 Viladecans (Barcelona)Atención al consumidor: 900 812 511","Ingredientes: Aceite de soja (64%), agua, yema de HUEVO, vinagre de vino blanco, azúcar, sal, almidón modificado de maíz, aroma, zumo de limón concentrado, antioxidante (E385), colorantes (extracto de pimentón, carotenos).",,"['Ingredientes: Aceite de soja (64%)', ' agua', ' yema de HUEVO', ' vinagre de vino blanco', ' azúcar', ' sal', ' almidón modificado de maíz', ' aroma', ' zumo de limón concentrado', ' antioxidante (E385)', ' colorantes (extracto de pimentón', ' carotenos).']",HELLMANN'S,,SERVING_SIZE_CU HLMNS MAYO 66%(MERC) 12X475ML GLA ES,Mayonesa,Unilever,29,España,,,,ALIÑOS Y CONDIMENTOS,MAYONESAS / ALLIOLI,none,none,none,"1 KILO: 3,68 Euros",17092,ALIMENTACION
['huevo'],208 g,,08410127050482,,,,," MAYONESA, HELLMANN'S, TARRO 208 g",Hellmann's Mayonesa vidrio 225ml,"C/Tecnología 19, 08840 Viladecans (Barcelona)",,,"['Aceite de soja (64%)', ' agua', ' yema de huevo', ' vinagre de vino blanco', ' azúcar', ' sal', ' almidón modificado de maíz', ' aroma', ' zumo de limón concentrado', ' antioxidante (E385)', ' colorantes (extracto de pimentón', ' carotenos).']",Hellmann's,,"Aceite de soja (64%), agua, yema de huevo, vinagre de vino blanco, azúcar, sal, almidón modificado de maíz, aroma, zumo de limón concentrado, antioxidante (E385), colorantes (extracto de pimentón, carotenos).",Mayonesa,Unilever España S.A.,,,,,,ALIÑOS Y CONDIMENTOS,MAYONESAS / ALLIOLI,none,none,none,"1 KILO: 5,53 Euros",17052,ALIMENTACION
['YEMA DE HUEVO'],540 ML,,08431594003245,,,,," MAYONESA, MUSA, TARRO 540 cc",Mayonesa Musa 540 ml,"Ctra. N-IV, km,389 - 14610 Alcolea -Córdoba",,contiene HUEVO,"['Aceite de girasol', ' agua', ' vinagre de vino', ' YEMA DE HUEVO', ' espesante: goma xantana', ' sal', ' colorantes: betacaroteno y curcumina', ' conservador: sorbato potásico', ' antioxidantes: EDTA y BHA.']",Musa,"Aceite de girasol, agua, vinagre de vino, YEMA DE HUEVO, espesante: goma xantana, sal, colorantes: betacaroteno y curcumina, conservador: sorbato potásico, antioxidantes: EDTA y BHA.",,Mayonesa,Agroalimentaria Musa S.L.,,,,,,ALIÑOS Y CONDIMENTOS,MAYONESAS / ALLIOLI,none,none,none,"1 LITRO: 2,87 Euros",17166,ALIMENTACION
['huevo'],500 ML,,08410086311501,,,,32 raciones," MAYONESA, YBARRA, BOTE (BOCA ABAJO) 500 g",Mayonesa Ybarra 500 ml,"Carretera Isla Menor, km. 1,8. 41703 Dos Hermanas",,"Aceite de girasol (65%), agua, yema de huevo, vinagre de vino, azúcar, sal, zumo de limón concentrado, estabilizante (goma xantana), conservador (sorbato potásico), aromas, colorante (carotenos), antioxidante (EDTA).","['Aceite de girasol (65%)', ' agua', ' yema de huevo', ' vinagre de vino', ' azúcar', ' sal', ' zumo de limón concentrado', ' estabilizante (goma xantana)', ' conservador (sorbato potásico)', ' aromas', ' colorante (carotenos)', ' antioxidante (EDTA).']",Ybarra,,,Mayonesa,Empresa Alimentación YBARRA,,,,,,ALIÑOS Y CONDIMENTOS,MAYONESAS / ALLIOLI,none,none,none,"1 LITRO: 3,18 Euros",17038,ALIMENTACION
['yema de huevo'],700 ML,,08480000170835,,,,," SALSA LIGERA, HACENDADO, TARRO 700 cc",Salsa Ligera tar. 700 ml. (60% menos de materia grasa que una mayonesa),Crta. De Calahorra km. 1 26560 Autol (La Rioja),,"Agua, aceite de girasol, almidón de maíz, vinagre de vino, yema de huevo, azúcar, sal, concentrado de limón, conservador (sorbato potásico), estabilizantes (goma guar y goma garrofin), acidulante (ácido láctico), antioxidante (E385), colorante (beta-caroteno) y aromas.","['Agua', ' aceite de girasol', ' almidón de maíz', ' vinagre de vino', ' yema de huevo', ' azúcar', ' sal', ' concentrado de limón', ' conservador (sorbato potásico)', ' estabilizantes (goma guar y goma garrofin)', ' acidulante (ácido láctico)', ' antioxidante (E385)', ' colorante (beta-caroteno) y aromas.']",Hacendado,,"Una vez abierto, conservar refrigerado y para apreciar mejor sus cualidades de sabor, se recomienda consumirlo antes de 1 mes.",Salsa ligera,Conservas el Cidacos S.A.,,,,,,ALIÑOS Y CONDIMENTOS,MAYONESAS / ALLIOLI,none,none,none,"1 LITRO: 1,71 Euros",17083,ALIMENTACION
